,model,dataset,num_layers,self_loops,run,train_loss,train_acc,test_acc,time
1031,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,True,10,0.0195407420396804,1.0,0.535,0.1415467262268066
1032,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,False,10,2.191373586654663,0.1866666666666666,0.11,0.088353157043457
1033,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,True,10,2.1396243572235107,0.25,0.165,0.0845003128051757
1034,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,False,10,1.3762211799621582,0.7566666666666667,0.71,0.0644004344940185
1035,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,True,10,1.375019669532776,0.7666666666666667,0.715,0.0597400665283203
1036,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,False,10,1.610026717185974,0.55,0.38,0.1105859279632568
1037,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,True,10,1.696730613708496,0.49,0.37,0.1143782138824462
1038,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,False,10,0.348614901304245,0.91,0.72,0.0868902206420898
1039,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,True,10,0.350771427154541,0.8966666666666666,0.745,0.0867726802825927
1040,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,False,10,2.134160041809082,0.2433333333333333,0.13,0.1593701839447021
1041,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,True,10,2.0134646892547607,0.3,0.22,0.1738803386688232
1042,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,False,10,0.1739503890275955,0.9666666666666668,0.725,0.1000862121582031
1043,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,True,10,0.1793822795152664,0.9766666666666668,0.71,0.1009817123413086
1044,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,False,10,2.032265901565552,0.2966666666666667,0.18,0.1873047351837158
1045,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,True,10,2.061868667602539,0.2933333333333333,0.155,0.1794173717498779
1046,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,False,10,0.0753489434719085,0.9933333333333332,0.665,0.1194572448730468
1047,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,True,10,0.0644783899188041,0.9966666666666668,0.67,0.1196627616882324
1048,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,False,10,2.275691509246826,0.1433333333333333,0.13,0.2102892398834228
1049,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,True,10,2.208223819732666,0.2,0.135,0.196164846420288
1050,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,False,10,0.0400157757103443,0.99,0.575,0.1296606063842773
1051,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,True,10,0.0292586460709571,1.0,0.605,0.1385378837585449
1052,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,False,10,2.2576282024383545,0.1266666666666666,0.125,0.2221336364746093
1053,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,True,10,2.257249116897583,0.1533333333333333,0.105,0.2368917465209961
1054,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,False,10,0.0151457600295543,1.0,0.545,0.1554195880889892
1055,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,True,10,0.0151319904252886,0.9966666666666668,0.555,0.1484725475311279
1056,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,False,11,1.6566811800003052,0.71,0.59,0.0923523902893066
1057,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,True,11,1.6250896453857422,0.82,0.715,0.0903842449188232
1058,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,False,11,1.3376928567886353,0.7566666666666667,0.7,0.0691537857055664
1059,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,True,11,1.4199100732803345,0.7433333333333333,0.68,0.0688729286193847
1060,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,False,11,0.3152515292167663,0.98,0.98,0.1225268840789794
1061,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,True,11,0.339719295501709,0.98,0.97,0.1254618167877197
1062,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,False,11,0.4485334157943725,0.8533333333333334,0.73,0.08978271484375
1063,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,True,11,0.4172569215297699,0.8533333333333334,0.75,0.0950818061828613
1064,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,False,11,0.2439803034067154,0.9466666666666668,0.935,0.1653032302856445
1065,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,True,11,0.1380167454481125,0.9766666666666668,0.93,0.1613252162933349
1066,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,False,11,0.2544496059417724,0.9333333333333332,0.71,0.1184823513031005
1067,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,True,11,0.2926673293113708,0.9233333333333332,0.71,0.1210711002349853
1068,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,False,11,0.1725005060434341,0.9466666666666668,0.96,0.2203407287597656
1069,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,True,11,0.1472515165805816,0.9666666666666668,0.945,0.1958816051483154
1070,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,False,11,0.0924567505717277,0.9633333333333334,0.59,0.1135098934173584
1071,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,True,11,0.1170042157173156,0.9733333333333334,0.66,0.1203835010528564
1072,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,False,11,0.3611595630645752,0.8733333333333333,0.805,0.2108781337738037
1073,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,True,11,0.331189215183258,0.9066666666666666,0.875,0.1943345069885254
1074,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,False,11,0.0525344274938106,0.98,0.625,0.152463674545288
1075,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,True,11,0.0586205422878265,0.99,0.56,0.1347677707672119
1076,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,False,11,0.749514102935791,0.7366666666666667,0.645,0.2160196304321289
1077,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,True,11,0.7065852284431458,0.7933333333333333,0.735,0.219144582748413
1078,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,False,11,0.0231942329555749,0.9966666666666668,0.515,0.1371815204620361
1079,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,True,11,0.0223200544714927,1.0,0.555,0.1451303958892822
1080,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,11,1.7589508295059204,0.7066666666666667,0.63,0.0859036445617675
1081,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,11,1.7490724325180054,0.71,0.59,0.0889124870300293
1082,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,11,1.3798991441726685,0.7766666666666666,0.66,0.0681598186492919
1083,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,11,1.3972007036209106,0.7666666666666667,0.68,0.0625834465026855
1084,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,11,0.784005880355835,0.9466666666666668,0.915,0.128141164779663
1085,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,11,0.6188634037971497,0.95,0.905,0.1339378356933593
1086,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,11,0.3421730697154999,0.8933333333333333,0.755,0.0932586193084716
1087,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,11,0.3479388058185577,0.8866666666666667,0.765,0.093212604522705
1088,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,11,0.5995680689811707,0.8766666666666667,0.825,0.1554081439971923
1089,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,11,0.3473725616931915,0.9366666666666666,0.84,0.1895983219146728
1090,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,11,0.216525137424469,0.9533333333333334,0.73,0.1136195659637451
1091,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,11,0.1807361841201782,0.97,0.735,0.105762243270874
1092,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,11,0.9939345121383668,0.64,0.525,0.1927964687347412
1093,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,True,11,0.6239769458770752,0.78,0.705,0.1752595901489257
1094,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,11,0.0727666690945625,0.9966666666666668,0.675,0.1209557056427002
1095,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,True,11,0.0735718160867691,0.9966666666666668,0.64,0.119577407836914
1096,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,False,11,1.5155670642852783,0.4833333333333333,0.38,0.1974577903747558
1097,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,True,11,1.3811033964157104,0.5066666666666667,0.37,0.2116317749023437
1098,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,False,11,0.0301257297396659,1.0,0.54,0.1341524124145507
1099,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,True,11,0.040067933499813,0.9966666666666668,0.595,0.1477713584899902
1100,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,False,11,1.8567841053009035,0.2933333333333333,0.24,0.2408761978149414
1101,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,True,11,1.508120894432068,0.3766666666666666,0.35,0.2280309200286865
1102,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,False,11,0.0153095042333006,1.0,0.605,0.1435048580169677
1103,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,True,11,0.0206423141062259,0.9966666666666668,0.575,0.1600897312164306
1104,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,11,2.036574602127075,0.3766666666666666,0.325,0.0814986228942871
1105,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,11,1.9202630519866943,0.5466666666666666,0.44,0.0933914184570312
1106,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,11,1.3610405921936035,0.75,0.7,0.0655338764190673
1107,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,11,1.36889386177063,0.75,0.685,0.0640649795532226
1108,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,11,1.313590407371521,0.6966666666666667,0.635,0.1335775852203369
1109,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,11,1.1490310430526731,0.75,0.71,0.1358585357666015
1110,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,11,0.3686352968215942,0.8766666666666667,0.765,0.0900568962097168
1111,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,11,0.3838333785533905,0.8733333333333333,0.785,0.0910661220550537
1112,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,11,1.6773722171783447,0.43,0.39,0.1648244857788086
1113,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,11,1.2988882064819336,0.57,0.61,0.1906297206878662
1114,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,11,0.2310139238834381,0.9433333333333334,0.735,0.100705862045288
1115,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,11,0.188160240650177,0.9666666666666668,0.765,0.1010210514068603
1116,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,11,1.678415060043335,0.4133333333333333,0.42,0.1979527473449707
1117,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,True,11,1.4176172018051147,0.5333333333333333,0.47,0.1956143379211425
1118,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,11,0.0835904851555824,0.9866666666666668,0.73,0.1193363666534423
1119,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,True,11,0.0980006381869316,0.9966666666666668,0.74,0.1278297901153564
1120,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,False,11,2.0897634029388428,0.29,0.225,0.2009210586547851
1121,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,True,11,1.9159096479415891,0.3366666666666666,0.275,0.2202773094177246
1122,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,False,11,0.0306967422366142,0.9966666666666668,0.66,0.1403100490570068
1123,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",5,True,11,0.0249611884355545,1.0,0.605,0.1627557277679443
1124,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,False,11,2.16154146194458,0.1866666666666666,0.13,0.2552886009216308
1125,GCN,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,True,11,2.0763039588928223,0.2233333333333333,0.21,0.2203767299652099
1126,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,False,11,0.028013801202178,0.9933333333333332,0.615,0.1418628692626953
1127,MLP,"$p_{ii}=\nicefrac{3}{100}$, $p_{ij}=\nicefrac{6}{900}$",6,True,11,0.0179062373936176,1.0,0.54,0.1484279632568359
1128,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,False,11,2.188071727752685,0.22,0.1,0.0870616436004638
1129,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,True,11,2.150487899780273,0.28,0.11,0.0865795612335205
1130,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,False,11,1.4098390340805054,0.79,0.765,0.0641295909881591
1131,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",1,True,11,1.354778528213501,0.7933333333333333,0.76,0.062450885772705
1132,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,False,11,1.621562123298645,0.51,0.44,0.1386950016021728
1133,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,True,11,1.6930688619613647,0.46,0.37,0.1146090030670166
1134,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,False,11,0.4124501943588257,0.8733333333333333,0.785,0.081228494644165
1135,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",2,True,11,0.4286954700946808,0.87,0.755,0.0877182483673095
1136,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,False,11,2.093958854675293,0.25,0.115,0.1608543395996093
1137,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,True,11,2.0216896533966064,0.2733333333333333,0.13,0.1621131896972656
1138,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,False,11,0.2311173975467682,0.95,0.725,0.1157691478729248
1139,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",3,True,11,0.1946945637464523,0.9566666666666668,0.695,0.1310553550720214
1140,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,False,11,2.0554590225219727,0.2633333333333333,0.225,0.2150430679321289
1141,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,True,11,2.0636305809021,0.23,0.15,0.214646577835083
1142,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,False,11,0.0782908424735069,0.99,0.645,0.1206231117248535
1143,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",4,True,11,0.093224786221981,0.9866666666666668,0.68,0.1178791522979736
1144,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,False,11,2.250288248062134,0.1566666666666666,0.09,0.2017054557800293
1145,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,True,11,2.1943976879119877,0.1933333333333333,0.15,0.1968824863433838
1146,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,False,11,0.0452760495245456,0.9966666666666668,0.625,0.131113052368164
1147,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",5,True,11,0.0351469814777374,0.9933333333333332,0.55,0.1362552642822265
1148,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,False,11,2.280702829360962,0.1366666666666666,0.095,0.2172214984893798
1149,GCN,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,True,11,2.2288694381713867,0.17,0.1,0.2223665714263916
1150,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,False,11,0.0288480855524539,0.9966666666666668,0.515,0.1401641368865966
1151,MLP,"$p_{ii}=\nicefrac{1}{100}$, $p_{ij}=\nicefrac{9}{900}$",6,True,11,0.0283481758087873,0.9966666666666668,0.56,0.1350374221801757
1152,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,False,12,1.645883083343506,0.79,0.79,0.0832962989807128
1153,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,True,12,1.5974713563919067,0.85,0.87,0.0800025463104248
1154,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,False,12,1.3541827201843262,0.7433333333333333,0.715,0.0680973529815673
1155,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",1,True,12,1.3501442670822144,0.7366666666666667,0.745,0.0625510215759277
1156,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,False,12,0.3912472426891327,0.98,0.985,0.1121959686279296
1157,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,True,12,0.2820255756378174,0.9766666666666668,0.985,0.1185345649719238
1158,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,False,12,0.3844721019268036,0.8533333333333334,0.73,0.0834846496582031
1159,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",2,True,12,0.3716223537921905,0.8766666666666667,0.745,0.0862641334533691
1160,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,False,12,0.1763016879558563,0.9633333333333334,0.91,0.1527323722839355
1161,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,True,12,0.0913897156715393,0.9833333333333332,0.975,0.2031779289245605
1162,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,False,12,0.1929091662168502,0.9566666666666668,0.68,0.0938899517059326
1163,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",3,True,12,0.1926837265491485,0.96,0.67,0.1001360416412353
1164,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,False,12,0.1723419725894928,0.9566666666666668,0.87,0.1719105243682861
1165,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,True,12,0.0633023753762245,0.9833333333333332,0.925,0.169097900390625
1166,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,False,12,0.0894251838326454,1.0,0.64,0.1185443401336669
1167,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",4,True,12,0.0838277339935302,0.99,0.66,0.121690034866333
1168,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,False,12,0.2355221062898636,0.91,0.89,0.2145271301269531
1169,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,True,12,0.1411549896001815,0.9466666666666668,0.935,0.2286913394927978
1170,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,False,12,0.0276933796703815,0.9966666666666668,0.615,0.1343638896942138
1171,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",5,True,12,0.0307818725705146,1.0,0.58,0.1793560981750488
1172,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,False,12,0.5868054032325745,0.82,0.87,0.2524263858795166
1173,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,True,12,0.5194399356842041,0.8466666666666667,0.81,0.2421004772186279
1174,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,False,12,0.0177281498908996,1.0,0.535,0.148158311843872
1175,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{3}{900}$",6,True,12,0.0142394937574863,1.0,0.57,0.1509835720062255
1176,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,12,1.756872534751892,0.71,0.685,0.0950465202331543
1177,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,12,1.7759361267089844,0.7133333333333334,0.665,0.0888442993164062
1178,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,False,12,1.3785953521728516,0.7733333333333333,0.765,0.0807538032531738
1179,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",1,True,12,1.3401646614074707,0.7966666666666666,0.78,0.0656752586364746
1180,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,12,0.7083930373191833,0.9566666666666668,0.935,0.124964952468872
1181,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,12,0.5348541736602783,0.96,0.965,0.1277656555175781
1182,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,False,12,0.3485715687274933,0.9,0.785,0.0925354957580566
1183,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",2,True,12,0.3456262052059173,0.8966666666666666,0.8,0.0874595642089843
1184,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,12,0.6116780042648315,0.8366666666666667,0.8,0.158905029296875
1185,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,12,0.3243111371994018,0.91,0.925,0.1670019626617431
1186,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,False,12,0.1630940437316894,0.97,0.785,0.1032962799072265
1187,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",3,True,12,0.1723346561193466,0.96,0.785,0.1075212955474853
1188,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,12,0.7475202083587646,0.7633333333333333,0.735,0.1907796859741211
1189,GCN,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,True,12,0.4718804359436035,0.8666666666666667,0.865,0.1834962368011474
1190,MLP,"$p_{ii}=\nicefrac{6}{100}$, $p_{ij}=\nicefrac{6}{900}$",4,False,12,0.0891857668757438,0.9933333333333332,0.76,0.1290380954742431
